"modelname","scenario","sens_step","run_number","resource","time","server","queue","capacity","queue_size","system","limit","replication"
"orepass","initial suite",7,2,"bogger_get_stocks_resource",11,11,0,15,Inf,11,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",11,3,8,3,Inf,11,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",12,12,0,15,Inf,12,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",12,3,9,3,Inf,12,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",13,13,0,15,Inf,13,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",13,3,10,3,Inf,13,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",14,14,0,15,Inf,14,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",14,3,11,3,Inf,14,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",15,15,0,15,Inf,15,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",15,3,12,3,Inf,15,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",47.2058278016718,14,0,15,Inf,14,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",47.2058278016718,3,11,3,Inf,14,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",47.2058278016718,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",50.1871059617476,13,0,15,Inf,13,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",50.1871059617476,3,10,3,Inf,13,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",50.1871059617476,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",50.2341639914812,12,0,15,Inf,12,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",50.2341639914812,3,9,3,Inf,12,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",50.2341639914812,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",95.0011862389998,11,0,15,Inf,11,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",95.0011862389998,3,8,3,Inf,11,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",95.0011862389998,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",98.012978651234,10,0,15,Inf,10,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",98.012978651234,3,7,3,Inf,10,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",98.012978651234,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",105.106810186599,9,0,15,Inf,9,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",105.106810186599,3,6,3,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",105.106810186599,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",126.990037557863,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",126.990037557863,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",126.990037557863,1,1,1,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",137.52755646967,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",137.52755646967,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",137.52755646967,1,2,1,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",142.60926966617,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",142.60926966617,3,5,3,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",142.60926966617,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",148.686313675043,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",148.686313675043,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",148.686313675043,1,3,1,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",149.260203700925,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",149.260203700925,3,4,3,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",149.260203700925,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",152.981926958971,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",152.981926958971,3,3,3,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",152.981926958971,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",184.290988916625,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",184.290988916625,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",184.290988916625,1,4,1,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",188.120303434949,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",188.120303434949,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",188.120303434949,1,5,1,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",191.95909031507,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",191.95909031507,3,2,3,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",191.95909031507,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",192.905069908767,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",192.905069908767,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",192.905069908767,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",194.052338706161,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",194.052338706161,3,1,3,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",194.052338706161,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",196.533348477754,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",196.533348477754,3,0,3,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",196.533348477754,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"truck_get_stocks_resource",200.953174815737,1,4,1,Inf,5,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",200.953174815737,1,5,1,Inf,6,Inf,1
"orepass","initial suite",7,2,"truck_haul_loaded_resource",200.953174815737,1,0,6,Inf,1,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",200.953174815737,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",225.151142933499,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",225.151142933499,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",225.151142933499,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",225.488950629611,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",225.488950629611,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",225.488950629611,1,8,1,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",225.670218311374,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",225.670218311374,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",225.670218311374,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",236.007725543421,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",236.007725543421,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",236.007725543421,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",239.553739580537,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",239.553739580537,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",239.553739580537,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",246.747332844904,0,0,15,Inf,0,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",246.747332844904,0,0,3,Inf,0,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",246.747332844904,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",248.01751832032,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",248.01751832032,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",248.01751832032,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",257.900367292305,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",257.900367292305,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",257.900367292305,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",269.19132987942,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",269.19132987942,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",269.19132987942,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",272.377217176809,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",272.377217176809,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",272.377217176809,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",283.648475282289,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",283.648475282289,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",283.648475282289,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",284.463704549853,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",284.463704549853,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",284.463704549853,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",292.177395941807,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",292.177395941807,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",292.177395941807,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",297.263822652002,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",297.263822652002,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",297.263822652002,1,8,1,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",304.765152770502,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",304.765152770502,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",304.765152770502,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",322.525226722885,0,0,15,Inf,0,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",322.525226722885,0,0,3,Inf,0,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",322.525226722885,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",322.798486549018,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",322.798486549018,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",322.798486549018,1,8,1,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",324.93081180108,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",324.93081180108,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",324.93081180108,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",327.243134541452,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",327.243134541452,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",327.243134541452,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",329.351497579162,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",329.351497579162,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",329.351497579162,1,8,1,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",329.442896084918,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",329.442896084918,9,0,15,Inf,9,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",329.442896084918,1,9,1,Inf,10,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",352.426157465436,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",352.426157465436,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",352.426157465436,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",356.435529886165,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",356.435529886165,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",356.435529886165,3,0,3,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",376.853363267998,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",376.853363267998,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",376.853363267998,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",377.788787824956,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",377.788787824956,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",377.788787824956,3,0,3,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",393.744381332887,0,0,15,Inf,0,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",393.744381332887,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",393.744381332887,3,1,3,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",399.768701090597,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",399.768701090597,3,0,3,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",399.768701090597,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",409.108707634005,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",409.108707634005,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",409.108707634005,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",409.66966321918,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",409.66966321918,10,0,15,Inf,10,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",409.66966321918,1,10,1,Inf,11,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",430.709538427838,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",430.709538427838,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",430.709538427838,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",444.402903844131,0,0,15,Inf,0,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",444.402903844131,0,0,3,Inf,0,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",444.402903844131,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",467.246486604527,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",467.246486604527,11,0,15,Inf,11,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",467.246486604527,1,11,1,Inf,12,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",480.032726133353,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",480.032726133353,12,0,15,Inf,12,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",480.032726133353,1,12,1,Inf,13,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",511.861418968732,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",511.861418968732,13,0,15,Inf,13,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",511.861418968732,1,13,1,Inf,14,Inf,1
"orepass","initial suite",7,2,"truck_get_stocks_resource",513.699439176769,1,3,1,Inf,4,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",513.699439176769,1,12,1,Inf,13,Inf,1
"orepass","initial suite",7,2,"truck_haul_loaded_resource",513.699439176769,2,0,6,Inf,2,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",513.699439176769,1,13,1,Inf,14,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",517.761639015483,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",517.761639015483,14,0,15,Inf,14,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",517.761639015483,1,14,1,Inf,15,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",523.686556959242,0,0,15,Inf,0,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",523.686556959242,15,0,15,Inf,15,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",523.686556959242,1,15,1,Inf,16,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",530.686505265602,14,0,15,Inf,14,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",530.686505265602,1,14,1,Inf,15,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",530.686505265602,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",550.570914911589,13,0,15,Inf,13,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",550.570914911589,1,13,1,Inf,14,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",550.570914911589,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",571.06989061454,12,0,15,Inf,12,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",571.06989061454,1,12,1,Inf,13,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",571.06989061454,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",595.168760965782,11,0,15,Inf,11,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",595.168760965782,1,11,1,Inf,12,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",595.168760965782,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",598.750933370559,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",598.750933370559,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",598.750933370559,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",615.838219151551,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",615.838219151551,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",615.838219151551,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",617.038542122835,10,0,15,Inf,10,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",617.038542122835,1,10,1,Inf,11,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",617.038542122835,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",635.271205743416,9,0,15,Inf,9,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",635.271205743416,1,9,1,Inf,10,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",635.271205743416,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",651.234275338859,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",651.234275338859,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",651.234275338859,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",654.212375283102,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",654.212375283102,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",654.212375283102,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",657.929002024567,8,0,15,Inf,8,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",657.929002024567,1,8,1,Inf,9,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",657.929002024567,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",665.231293819051,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",665.231293819051,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",665.231293819051,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",678.973057551909,7,0,15,Inf,7,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",678.973057551909,1,7,1,Inf,8,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",678.973057551909,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",683.630981563065,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",683.630981563065,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",683.630981563065,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",693.716831762398,6,0,15,Inf,6,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",693.716831762398,1,6,1,Inf,7,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",693.716831762398,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",700.378066786746,1,0,15,Inf,1,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",700.378066786746,1,0,3,Inf,1,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",700.378066786746,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",700.566326461225,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",700.566326461225,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",700.566326461225,2,0,3,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",706.170325418595,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",706.170325418595,3,0,15,Inf,3,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",706.170325418595,3,0,3,Inf,3,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",713.325282476736,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",713.325282476736,1,5,1,Inf,6,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",713.325282476736,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",730.628585291905,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",730.628585291905,1,4,1,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",730.628585291905,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"bogger_haul_empty_resource",737.219307105862,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_get_stocks_resource",737.219307105862,4,0,15,Inf,4,Inf,1
"orepass","initial suite",7,2,"drawpoint_access",737.219307105862,3,1,3,Inf,4,Inf,1
"orepass","initial suite",7,2,"bogger_haul_loaded_resource",739.901012378362,2,0,15,Inf,2,Inf,1
"orepass","initial suite",7,2,"bogger_dump_stocks_resource",739.901012378362,5,0,15,Inf,5,Inf,1
"orepass","initial suite",7,2,"stope_stock_access",739.901012378362,1,5,1,Inf,6,Inf,1
