"modelname","scenario","sens_step","run_number","resource","time","server","queue","capacity","queue_size","system","limit","replication"
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",322.737391678156,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",326.209158464452,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",326.209158464452,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",326.209158464452,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",337.913798936479,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",337.913798936479,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",337.913798936479,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",339.061444932031,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",339.061444932031,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",339.061444932031,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",342.822880288643,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",342.822880288643,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",342.822880288643,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",343.5279298115,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",343.5279298115,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",343.5279298115,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",348.305070476626,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",348.305070476626,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",348.305070476626,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",350.686746773382,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",350.686746773382,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",350.686746773382,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",355.27202163905,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",355.27202163905,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",355.27202163905,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",355.623311628339,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",355.623311628339,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",355.623311628339,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",375.330285852532,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",375.330285852532,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",375.330285852532,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",377.654161400668,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",377.654161400668,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",377.654161400668,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",378.67670442049,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",378.67670442049,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",378.67670442049,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",383.372942613074,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",383.372942613074,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",383.372942613074,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"truck_get_stocks_resource",383.715594228728,1,2,1,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",383.715594228728,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"truck_haul_loaded_resource",383.715594228728,2,0,5,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",383.715594228728,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",388.902633457664,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",388.902633457664,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",388.902633457664,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",394.119805492047,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",394.119805492047,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",394.119805492047,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",394.512209404344,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",394.512209404344,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",394.512209404344,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",399.805066668464,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",399.805066668464,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",399.805066668464,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",400.988151734847,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",400.988151734847,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",400.988151734847,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",405.857132088711,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",405.857132088711,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",405.857132088711,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",410.664370341876,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",410.664370341876,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",410.664370341876,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",411.257495837812,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",411.257495837812,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",411.257495837812,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",413.772902871517,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",413.772902871517,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",413.772902871517,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",424.589692107766,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",424.589692107766,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",424.589692107766,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",427.950296181251,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",427.950296181251,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",427.950296181251,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",432.107576450448,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",432.107576450448,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",432.107576450448,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",432.271461861696,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",432.271461861696,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",432.271461861696,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",434.052990182834,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",434.052990182834,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",434.052990182834,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",449.704013157367,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",449.704013157367,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,1,"bogger_haul_loaded_resource",449.704013157367,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_dump_stocks_resource",456.364777650393,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,1,"stope_stock_access",456.364777650393,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",456.364777650393,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,1,"bogger_haul_empty_resource",460.076322299364,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",460.076322299364,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,1,"drawpoint_access",460.076322299364,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,1,"bogger_get_stocks_resource",460.180072057667,2,0,15,Inf,2,Inf,1
